region;personas_hogar;meses_en_chile;mayores_15;sexo_seleccionado;edad_seleccionado;nacionalidad_seleccionado;barrio;P1;P2;P3;P5_pais;P6;P8;P15;P24;I_1_P58;I_2_P58;I_3_P58;I_4_P58;I_5_P58;I_6_P58;I_7_P58;I_1_P75;I_2_P75;I_3_P75;I_4_P75;I_5_P75;I_6_P75;I_7_P75;I_8_P75;I_9_P75;I_10_P75;I_11_P75;P76;P77;P77_cod_O1;P77_cod_O2;P77_cod_O3;P78;P79;P80;P80_cod_O1;P80_cod_O2;P81;I_1_P82;I_2_P82;I_3_P82;I_4_P82;I_5_P82;I_6_P82;I_7_P82;I_8_P82
13;2;Sí;2;Hombre;43;Extranjero;Barrios de Santiago Centro-Norte;Conviviente de hecho o pareja;Hombre;43;Perú; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);Totalmente satisfecho;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;Muy de acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Nada de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;3;Sí;1;Mujer;26;Extranjero;Barrios de Santiago Centro-Norte;Otro Familiar;Mujer;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja bajo el acuerdo de unión civil;5;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;3;Sí;2;Hombre;27;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;28;Colombia; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);7;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;En desacuerdo;Sí;control de identidad;Control de identidad (control preventivo); ; ;Satisfecho;No; ; ; ; ;Bastante de acuerdo;NS [NO LEER];Bastante de acuerdo;Nada de acuerdo;Nada de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;4;Sí;1;Hombre;24;Extranjero;Barrios de Santiago Centro-Norte;Otro Familiar;Hombre;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);4;Ni de acuerdo ni en desacuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;2;Sí;2;Mujer;28;Extranjero;Barrios de Santiago Centro-Norte;Conviviente por unión civil;Mujer;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja bajo el acuerdo de unión civil;3;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;2;Sí;2;Mujer;21;Extranjero;Barrios de Santiago Centro-Norte;Conviviente de hecho o pareja;Mujer;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);2;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;4;Sí;1;Hombre;28;Extranjero;Barrios de Santiago Centro-Norte;Otro Familiar;Hombre;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);5;No sabe [NO LEER];De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];Muy de acuerdo;No sabe [NO LEER];No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;4;Sí;2;Mujer;28;Extranjero;Barrios de Santiago Centro-Norte;Hijo(a) del cónyuge, conviviente o pareja;Mujer;1;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja bajo el acuerdo de unión civil;3;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];Muy de acuerdo;No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;4;Sí;2;Hombre;36;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;36;Haití; ;Otra nacionalidad (extranjeros);Casado/a;5;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];No sabe [NO LEER];Muy de acuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo
13;4;Sí;3;Hombre;20;Chileno;Barrios de Santiago Centro-Norte;Hijo(a);Hombre;20; ;Más de 5 años;Chilena (exclusivamente);Soltero/a;Ns-Nr [NO LEER];De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;Sí;sacaron parte;Control de tránsito; ; ;Satisfecho;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;NS [NO LEER];Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo
13;5;Sí;3;Mujer;27;Chileno;Barrios de Santiago Centro-Norte;Hijo(a);Mujer;27; ;Más de 5 años;Chilena (exclusivamente);Soltero/a;7;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;Sí;fiscalización del transito;Control de tránsito; ; ;Satisfecho;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;4;Sí;3;Mujer;40;Chileno;Barrios de Santiago Centro-Norte;Conviviente de hecho o pareja;Mujer;40; ;Entre 2 y 5 años;Chilena (exclusivamente);Conviviendo o en pareja (no casado/a tampoco unión civil);6;En desacuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;Muy en desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;5;Sí;3;Hombre;46;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;46;Haití; ;Otra nacionalidad (extranjeros);Casado/a;7;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;4;Sí;3;Mujer;21;Chileno;Barrios de Santiago Centro-Norte;Hijo(a);Mujer;21; ; ;Chilena (exclusivamente);Soltero/a;Totalmente satisfecho;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;5;Sí;2;Mujer;26;Extranjero;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;26;Haití; ;Otra nacionalidad (extranjeros);Casado/a;Totalmente satisfecho;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;En desacuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;NS [NO LEER];Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;NS [NO LEER];Muy de acuerdo
13;3;Sí;3;Mujer;41;Chileno;Barrios de Santiago Centro-Norte;Yerno/Nuera;Mujer;41; ;Entre 6 meses y 1 año;Chilena (exclusivamente);Divorciado/a;8;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Muy de acuerdo;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;3;Sí;3;Hombre;72;Chileno;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Hombre;72; ;Más de 5 años;Chilena (exclusivamente);Casado/a;6;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;3;Sí;3;Hombre;25;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;25;Venezuela; ;Otra nacionalidad (extranjeros);Soltero/a;4;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];Muy en desacuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;4;Sí;2;Mujer;44;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;44;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;5;Muy de acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Nada de acuerdo;Nada de acuerdo;Nada de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;4;Sí;2;Mujer;33;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;33;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;5;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;Muy de acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;2;Sí;2;Mujer;51;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;51; ;Más de 5 años;Chilena (exclusivamente);Casado/a;Totalmente satisfecho;En desacuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo
13;2;Sí;2;Mujer;58;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;58;Perú; ;Otra nacionalidad (extranjeros);Soltero/a;6;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Muy de acuerdo
13;3;Sí;3;Hombre;24;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;24;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);5;No sabe [NO LEER];De acuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;Muy de acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;NS [NO LEER];NS [NO LEER];Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;NS [NO LEER]
13;5;Sí;3;Mujer;20;Extranjero;Barrios de Santiago Centro-Norte;No pariente;Mujer;20;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;5;En desacuerdo;No responde [NO LEER];No sabe [NO LEER];De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;En desacuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;No; ; ; ; ; ;Sí;no desea responder;No responde [NO LEER]; ;Satisfecho;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Nada de acuerdo;Muy de acuerdo
13;2;Sí;2;Hombre;28;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;28;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;5;De acuerdo;Muy de acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo;Muy de acuerdo;Muy de acuerdo;Poco de acuerdo;Muy de acuerdo;Muy de acuerdo
13;2;Sí;2;Hombre;31;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;31;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);7;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Bastante de acuerdo;Nada de acuerdo;Muy de acuerdo;Muy de acuerdo;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo
13;1;Sí;1;Hombre;24;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;24;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;Totalmente satisfecho;De acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;No sabe [NO LEER];Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;4;Sí;2;Mujer;35;Extranjero;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;35;Venezuela; ;Otra nacionalidad (extranjeros);Casado/a;5;Muy en desacuerdo;De acuerdo;No sabe [NO LEER];Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Muy de acuerdo;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;3;Sí;2;Hombre;30;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;30;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);Totalmente satisfecho;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;5;Sí;5;Mujer;28;Extranjero;Barrios de Santiago Centro-Norte;No responde [NO LEER];Mujer;28;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);Ns-Nr [NO LEER];En desacuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;En desacuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;No sabe [NO LEER];Muy de acuerdo;Muy en desacuerdo;No sabe [NO LEER];En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo
13;4;Sí;2;Hombre;37;Extranjero;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Hombre;37;Perú; ;Otra nacionalidad (extranjeros);Casado/a;7;De acuerdo;Muy de acuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;En desacuerdo;De acuerdo;De acuerdo;Sí;por agresion;Víctima de un delito; ; ;Satisfecho;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;2;Sí;2;Hombre;41;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;41;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);9;De acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;Muy de acuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Muy de acuerdo;Muy de acuerdo
13;3;Sí;1;Mujer;24;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;24;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;6;En desacuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;1;Sí;1;Mujer;25;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;25;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;7;Ni de acuerdo ni en desacuerdo;En desacuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;2;Sí;1;Mujer;23;Extranjero;Barrios de Santiago Centro-Norte;Conviviente de hecho o pareja;Mujer;23;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;7;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;No sabe [NO LEER];No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Nada de acuerdo;Poco de acuerdo;Poco de acuerdo;Nada de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;3;Sí;1;Hombre;27;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;27;Otro; ;Otra nacionalidad (extranjeros);Soltero/a;6;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo
